"","trip_id","trip_start","trip_end","individual"
"398","1107920",2014-11-01 00:01:00,2014-11-03 23:59:00,17
"399","1107921",2014-11-04 00:01:00,2014-11-07 23:59:00,17
"400","1104631",2014-08-22 00:01:00,2014-08-22 23:59:00,18
"401","1104632",2014-08-23 00:01:00,2014-08-23 23:59:00,18
"402","1104633",2014-08-24 00:01:00,2014-08-24 23:59:00,18
"403","1104634",2014-08-25 00:01:00,2014-08-25 23:59:00,18
"404","1104635",2014-08-26 00:01:00,2014-08-26 23:59:00,18
"405","1104636",2014-08-28 00:01:00,2014-08-28 23:59:00,18
"406","1104637",2014-08-29 00:01:00,2014-08-29 23:59:00,18
"407","1104638",2014-08-30 00:01:00,2014-08-30 23:59:00,18
"408","1104639",2014-08-31 00:01:00,2014-08-31 23:59:00,18
"409","1104640",2014-09-01 00:01:00,2014-09-02 23:59:00,18
"410","1104641",2014-09-04 00:01:00,2014-09-04 23:59:00,18
"411","1104642",2014-09-05 00:01:00,2014-09-05 23:59:00,18
"412","1104643",2014-09-06 00:01:00,2014-09-06 23:59:00,18
"413","1104644",2014-09-07 00:01:00,2014-09-07 23:59:00,18
"414","1104645",2014-09-08 00:01:00,2014-09-08 23:59:00,18
"415","1104646",2014-09-09 00:01:00,2014-09-09 23:59:00,18
"416","1104647",2014-09-11 00:01:00,2014-09-12 23:59:00,18
"417","1104648",2014-09-13 00:01:00,2014-09-14 23:59:00,18
"418","1104649",2014-09-14 00:01:00,2014-09-15 23:59:00,18
"419","1104650",2014-09-18 00:01:00,2014-09-19 23:59:00,18
"420","1104651",2014-09-19 00:01:00,2014-09-20 23:59:00,18
"421","1104652",2014-09-21 00:01:00,2014-09-21 23:59:00,18
"422","1104653",2014-09-22 00:01:00,2014-09-22 23:59:00,18
"423","1104655",2014-10-02 00:01:00,2014-10-03 23:59:00,18
"424","1104656",2014-10-23 00:01:00,2014-10-24 23:59:00,18
"425","1104657",2014-10-29 00:01:00,2014-11-02 22:59:00,18
"426","1104658",2014-11-07 00:01:00,2014-11-09 23:59:00,18
"427","1104659",2014-07-05 00:01:00,2014-07-06 23:59:00,21
"428","1104660",2014-07-12 00:01:00,2014-07-12 23:59:00,21
"429","1104661",2014-07-29 00:01:00,2014-07-30 23:59:00,21
"430","1104662",2014-08-05 00:01:00,2014-08-05 23:59:00,21
"431","1104663",2014-08-11 00:01:00,2014-08-11 23:59:00,21
"432","1104664",2014-08-18 00:01:00,2014-08-19 23:59:00,21
"433","1104665",2014-08-28 00:01:00,2014-08-29 23:59:00,21
"434","1104666",2014-09-09 00:01:00,2014-09-09 23:59:00,21
"435","1104667",2014-09-15 00:01:00,2014-09-15 23:59:00,21
"436","1104668",2014-09-22 00:01:00,2014-09-22 23:59:00,21
"437","1104669",2014-10-01 00:01:00,2014-10-01 23:59:00,21
"438","1104670",2014-10-06 00:01:00,2014-10-07 23:59:00,21
"439","1104671",2014-07-21 00:01:00,2014-07-22 23:59:00,22
"440","1104672",2014-08-11 00:01:00,2014-08-12 23:59:00,22
"441","1104673",2014-08-15 00:01:00,2014-08-16 23:59:00,22
"442","1104674",2014-08-20 00:01:00,2014-08-22 23:59:00,22
"443","1104675",2014-08-31 00:01:00,2014-08-31 23:59:00,22
"444","1104676",2014-09-06 00:01:00,2014-09-06 23:59:00,22
"445","1104677",2014-09-14 00:01:00,2014-09-14 23:59:00,22
"446","1104678",2014-09-22 00:01:00,2014-09-22 23:59:00,22
"447","1104679",2014-09-29 00:01:00,2014-09-30 23:59:00,22
"448","1104680",2014-10-03 00:01:00,2014-10-04 23:59:00,22
"449","1104681",2014-10-08 00:01:00,2014-10-09 23:59:00,22
"450","1104682",2014-07-04 00:01:00,2014-07-06 23:59:00,23
"451","1104683",2014-07-07 00:01:00,2014-07-07 23:59:00,23
"452","1104684",2014-07-08 00:01:00,2014-07-08 23:59:00,23
"453","1104685",2014-07-09 00:01:00,2014-07-11 23:59:00,23
"454","1104686",2014-07-12 00:01:00,2014-07-14 23:59:00,23
"455","1104687",2014-07-14 00:01:00,2014-07-15 23:59:00,23
"456","1104688",2014-07-16 00:01:00,2014-07-17 23:59:00,23
"457","1104689",2014-07-17 00:01:00,2014-07-18 23:59:00,23
"458","1104690",2014-07-18 00:01:00,2014-07-19 23:59:00,23
"459","1104691",2014-07-19 00:01:00,2014-07-20 23:59:00,23
"460","1104692",2014-07-21 00:01:00,2014-07-23 23:59:00,23
"461","1104693",2014-07-24 00:01:00,2014-07-26 23:59:00,23
"462","1104694",2014-07-26 00:01:00,2014-07-27 23:59:00,23
"463","1104695",2014-07-28 00:01:00,2014-07-30 23:59:00,23
"464","1104696",2014-07-30 00:01:00,2014-08-01 23:59:00,23
"465","1104697",2014-08-01 00:01:00,2014-08-03 23:59:00,23
"466","1104698",2014-08-03 00:01:00,2014-08-05 23:59:00,23
"467","1104699",2014-08-05 00:01:00,2014-08-07 23:59:00,23
"468","1104700",2014-08-07 00:01:00,2014-08-08 23:59:00,23
"469","1104701",2014-08-08 00:01:00,2014-08-10 23:59:00,23
"470","1104702",2014-08-10 00:01:00,2014-08-11 23:59:00,23
"471","1104703",2014-08-12 00:01:00,2014-08-13 23:59:00,23
"472","1104704",2014-08-13 00:01:00,2014-08-15 23:59:00,23
"473","1104705",2014-08-15 00:01:00,2014-08-16 23:59:00,23
"474","1104706",2014-08-17 00:01:00,2014-08-18 23:59:00,23
"475","1104707",2014-08-18 00:01:00,2014-08-20 23:59:00,23
"476","1104708",2014-08-20 00:01:00,2014-08-21 23:59:00,23
"477","1104709",2014-09-14 00:01:00,2014-09-17 23:59:00,23
"478","1104710",2014-09-17 00:01:00,2014-09-20 23:59:00,23
"479","1104711",2014-09-20 00:01:00,2014-09-21 23:59:00,23
"480","1104712",2014-09-22 00:01:00,2014-09-22 23:59:00,23
"481","1104713",2014-09-26 00:01:00,2014-09-26 23:59:00,23
"482","1104714",2014-10-18 00:01:00,2014-10-18 23:59:00,23
"483","1104715",2014-10-20 00:01:00,2014-10-20 23:59:00,23
"484","1104716",2014-10-22 00:01:00,2014-10-24 23:59:00,23
"485","1104717",2014-10-26 00:01:00,2014-10-27 23:59:00,23
"486","1104718",2014-10-29 00:01:00,2014-10-31 23:59:00,23
"487","1104719",2014-10-31 00:01:00,2014-10-31 23:59:00,23
"488","1104720",2014-11-01 00:01:00,2014-11-02 22:59:00,23
"489","1104721",2014-11-06 00:01:00,2014-11-09 23:59:00,23
"490","1104722",2014-02-21 00:01:00,2014-02-23 23:59:00,24
"491","1104723",2014-04-08 00:01:00,2014-04-09 23:59:00,24
"492","1104724",2014-04-14 00:01:00,2014-04-16 23:59:00,24
"493","1104725",2014-04-29 00:01:00,2014-05-01 23:59:00,24
"494","1104726",2014-05-05 00:01:00,2014-05-06 23:59:00,24
"495","1104727",2014-05-10 00:01:00,2014-05-12 23:59:00,24
"496","1104728",2014-05-18 00:01:00,2014-05-20 23:59:00,24
"497","1104729",2014-06-08 00:01:00,2014-06-10 23:59:00,24
"498","1104730",2014-06-16 00:01:00,2014-06-19 23:59:00,24
"499","1104731",2014-06-23 00:01:00,2014-06-25 23:59:00,24
"500","1104732",2014-06-30 00:01:00,2014-07-02 23:59:00,24
"501","1104733",2014-07-16 00:01:00,2014-07-18 23:59:00,24
"502","1104734",2014-07-21 00:01:00,2014-07-23 23:59:00,24
"503","1104735",2014-07-29 00:01:00,2014-07-30 23:59:00,24
"504","1104736",2014-08-04 00:01:00,2014-08-06 23:59:00,24
"505","1104737",2014-08-11 00:01:00,2014-08-13 23:59:00,24
"506","1104738",2014-09-21 00:01:00,2014-09-22 23:59:00,24
"507","1104739",2014-09-30 00:01:00,2014-10-02 23:59:00,24
"508","1104740",2014-10-07 00:01:00,2014-10-09 23:59:00,24
"509","1104741",2014-11-30 00:01:00,2014-12-02 23:59:00,24
"510","1104742",2014-12-12 00:01:00,2014-12-14 23:59:00,24
"511","1104743",2014-12-16 00:01:00,2014-12-18 23:59:00,24
"512","1104744",2014-12-26 00:01:00,2014-12-27 23:59:00,24
"513","1104745",2014-12-30 00:01:00,2014-12-31 23:59:00,24
"514","1104746",2014-08-02 00:01:00,2014-08-04 23:59:00,25
"515","1104747",2014-08-04 00:01:00,2014-08-05 23:59:00,25
"516","1104748",2014-08-06 00:01:00,2014-08-08 23:59:00,25
"517","1104749",2014-08-10 00:01:00,2014-08-12 23:59:00,25
"518","1104750",2014-08-12 00:01:00,2014-08-14 23:59:00,25
"519","1104751",2014-08-14 00:01:00,2014-08-16 23:59:00,25
"520","1104752",2014-08-16 00:01:00,2014-08-18 23:59:00,25
"521","1104753",2014-08-18 00:01:00,2014-08-20 23:59:00,25
"522","1104754",2014-08-20 00:01:00,2014-08-21 23:59:00,25
"523","1104755",2014-08-22 00:01:00,2014-08-23 23:59:00,25
"524","1104756",2014-08-24 00:01:00,2014-08-26 23:59:00,25
"525","1104757",2014-08-26 00:01:00,2014-08-28 23:59:00,25
"526","1104758",2014-08-28 00:01:00,2014-08-30 23:59:00,25
"527","1104759",2014-08-30 00:01:00,2014-08-31 23:59:00,25
"528","1104760",2014-08-31 00:01:00,2014-09-02 23:59:00,25
"529","1104761",2014-09-02 00:01:00,2014-09-04 23:59:00,25
"530","1104762",2014-09-04 00:01:00,2014-09-07 23:59:00,25
"531","1104763",2014-09-07 00:01:00,2014-09-09 23:59:00,25
"532","1104764",2014-09-09 00:01:00,2014-09-10 23:59:00,25
"533","1104765",2014-09-11 00:01:00,2014-09-13 23:59:00,25
"534","1104766",2014-09-18 00:01:00,2014-09-20 23:59:00,25
"535","1104767",2014-09-21 00:01:00,2014-09-22 23:59:00,25
"536","1104768",2014-09-25 00:01:00,2014-09-27 23:59:00,25
"537","1104769",2014-09-28 00:01:00,2014-10-01 23:59:00,25
"538","1104770",2014-10-02 00:01:00,2014-10-04 23:59:00,25
"539","1104771",2014-10-04 00:01:00,2014-10-07 23:59:00,25
"540","1104772",2014-10-11 00:01:00,2014-10-12 23:59:00,25
"541","1104774",2014-10-18 00:01:00,2014-10-19 23:59:00,25
"542","1104775",2014-10-20 00:01:00,2014-10-20 23:59:00,25
"543","1104776",2014-10-23 00:01:00,2014-10-24 23:59:00,25
"544","1104777",2014-10-26 00:01:00,2014-10-28 23:59:00,25
"545","1104778",2014-11-29 00:01:00,2014-12-03 23:59:00,26
"546","1104779",2014-01-13 00:01:00,2014-01-15 23:59:00,27
"547","1104780",2014-01-26 00:01:00,2014-01-28 23:59:00,27
"548","1104781",2014-02-02 00:01:00,2014-02-04 23:59:00,27
"549","1104782",2014-02-20 00:01:00,2014-02-21 23:59:00,27
"550","1104783",2014-03-19 00:01:00,2014-03-20 23:59:00,27
"551","1104784",2014-12-17 00:01:00,2014-12-18 23:59:00,27
"552","1104785",2014-12-27 00:01:00,2014-12-28 23:59:00,27
"553","1104786",2014-06-28 00:01:00,2014-06-29 23:59:00,28
"554","1104787",2014-07-01 00:01:00,2014-07-03 23:59:00,28
"555","1104788",2014-07-12 00:01:00,2014-07-14 23:59:00,28
"556","1104789",2014-07-16 00:01:00,2014-07-18 23:59:00,28
"557","1104790",2014-07-18 00:01:00,2014-07-21 23:59:00,28
"558","1104791",2014-07-22 00:01:00,2014-07-23 23:59:00,28
"559","1104792",2014-07-26 00:01:00,2014-07-26 23:59:00,28
"560","1104793",2014-07-28 00:01:00,2014-07-28 23:59:00,28
"561","1104794",2014-07-31 00:01:00,2014-07-31 23:59:00,28
"562","1104795",2014-08-02 00:01:00,2014-08-02 23:59:00,28
"563","1104796",2014-08-04 00:01:00,2014-08-04 23:59:00,28
"564","1104797",2014-08-06 00:01:00,2014-08-06 23:59:00,28
"565","1104798",2014-08-09 00:01:00,2014-08-10 23:59:00,28
"566","1104799",2014-08-12 00:01:00,2014-08-12 23:59:00,28
"567","1104800",2014-08-14 00:01:00,2014-08-14 23:59:00,28
"568","1104801",2014-08-16 00:01:00,2014-08-16 23:59:00,28
"569","1104802",2014-08-18 00:01:00,2014-08-18 23:59:00,28
"570","1104803",2014-08-21 00:01:00,2014-08-22 23:59:00,28
"571","1104804",2014-08-23 00:01:00,2014-08-24 23:59:00,28
"572","1104805",2014-08-25 00:01:00,2014-08-26 23:59:00,28
"573","1104806",2014-08-27 00:01:00,2014-08-28 23:59:00,28
"574","1104807",2014-09-08 00:01:00,2014-09-10 23:59:00,28
"575","1104808",2014-09-21 00:01:00,2014-09-23 23:59:00,28
"576","1104809",2014-01-15 00:01:00,2014-01-20 23:59:00,29
"577","1104810",2014-01-26 00:01:00,2014-01-30 23:59:00,29
"578","1104811",2014-02-25 00:01:00,2014-03-02 23:59:00,29
"579","1104812",2014-03-10 00:01:00,2014-03-13 23:59:00,29
"580","1104813",2014-03-20 00:01:00,2014-03-23 23:59:00,29
"581","1104814",2014-04-15 00:01:00,2014-04-18 23:59:00,29
"582","1104815",2014-04-29 00:01:00,2014-05-04 23:59:00,29
"583","1104816",2014-05-06 00:01:00,2014-05-11 23:59:00,29
"584","1104817",2014-05-16 00:01:00,2014-05-21 23:59:00,29
"585","1104818",2014-06-04 00:01:00,2014-06-09 23:59:00,29
"586","1104819",2014-07-10 00:01:00,2014-07-11 23:59:00,29
"587","1104820",2014-07-17 00:01:00,2014-07-21 23:59:00,29
"588","1104821",2014-07-22 00:01:00,2014-07-23 23:59:00,29
"589","1104822",2014-07-31 00:01:00,2014-08-04 23:59:00,29
"590","1104823",2014-08-07 00:01:00,2014-08-10 23:59:00,29
"591","1104824",2014-08-15 00:01:00,2014-08-18 23:59:00,29
"592","1104825",2014-08-25 00:01:00,2014-08-29 23:59:00,29
"593","1104826",2014-08-31 00:01:00,2014-09-04 23:59:00,29
"594","1104827",2014-09-07 00:01:00,2014-09-11 23:59:00,29
"595","1104828",2014-09-14 00:01:00,2014-09-18 23:59:00,29
"596","1104829",2014-09-28 00:01:00,2014-10-02 23:59:00,29
"597","1104830",2014-10-06 00:01:00,2014-10-10 23:59:00,29
"598","1104831",2014-11-16 00:01:00,2014-11-20 23:59:00,29
"599","1104832",2014-12-01 00:01:00,2014-12-04 23:59:00,29
"600","1104833",2014-02-03 00:01:00,2014-02-05 23:59:00,1
"601","1104957",2014-07-27 00:01:00,2014-07-28 23:59:00,15
"602","1104958",2014-07-29 00:01:00,2014-07-30 23:59:00,15
"603","1104959",2014-07-31 00:01:00,2014-07-31 23:59:00,15
"604","1104960",2014-08-01 00:01:00,2014-08-01 23:59:00,15
"605","1104961",2014-08-03 00:01:00,2014-08-03 23:59:00,15
"606","1104962",2014-08-06 00:01:00,2014-08-06 23:59:00,15
"607","1104963",2014-08-08 00:01:00,2014-08-08 23:59:00,15
"608","1104964",2014-08-10 00:01:00,2014-08-10 23:59:00,15
"609","1104965",2014-08-12 00:01:00,2014-08-12 23:59:00,15
"610","1104966",2014-08-13 00:01:00,2014-08-13 23:59:00,15
"611","1104967",2014-08-15 00:01:00,2014-08-15 23:59:00,15
"612","1104968",2014-08-16 00:01:00,2014-08-16 23:59:00,15
"613","1104969",2014-08-17 00:01:00,2014-08-17 23:59:00,15
"614","1104970",2014-08-19 00:01:00,2014-08-19 23:59:00,15
"615","1104971",2014-08-21 00:01:00,2014-08-21 23:59:00,15
"616","1104972",2014-08-22 00:01:00,2014-08-22 23:59:00,15
"617","1104973",2014-08-23 00:01:00,2014-08-23 23:59:00,15
"618","1104974",2014-08-24 00:01:00,2014-08-24 23:59:00,15
"619","1104975",2014-08-25 00:01:00,2014-08-25 23:59:00,15
"620","1104976",2014-08-26 00:01:00,2014-08-26 23:59:00,15
"621","1104977",2014-08-28 00:01:00,2014-08-28 23:59:00,15
"622","1104978",2014-08-29 00:01:00,2014-08-29 23:59:00,15
"623","1104979",2014-08-30 00:01:00,2014-08-30 23:59:00,15
"624","1104980",2014-08-31 00:01:00,2014-08-31 23:59:00,15
"625","1104981",2014-09-01 00:01:00,2014-09-01 23:59:00,15
"626","1104982",2014-09-02 00:01:00,2014-09-02 23:59:00,15
"627","1104983",2014-09-04 00:01:00,2014-09-04 23:59:00,15
"628","1104984",2014-09-05 00:01:00,2014-09-05 23:59:00,15
"629","1104985",2014-09-06 00:01:00,2014-09-06 23:59:00,15
"630","1104986",2014-09-07 00:01:00,2014-09-07 23:59:00,15
"631","1104987",2014-09-08 00:01:00,2014-09-08 23:59:00,15
"632","1104988",2014-09-09 00:01:00,2014-09-09 23:59:00,15
"633","1104989",2014-09-11 00:01:00,2014-09-11 23:59:00,15
"634","1104990",2014-09-12 00:01:00,2014-09-12 23:59:00,15
"635","1104991",2014-09-13 00:01:00,2014-09-14 23:59:00,15
"636","1104992",2014-09-15 00:01:00,2014-09-16 23:59:00,15
"637","1104993",2014-09-19 00:01:00,2014-09-19 23:59:00,15
"638","1104994",2014-09-20 00:01:00,2014-09-20 23:59:00,15
"639","1104995",2014-09-21 00:01:00,2014-09-21 23:59:00,15
"640","1104996",2014-09-22 00:01:00,2014-09-22 23:59:00,15
"641","1104997",2014-09-23 00:01:00,2014-09-23 23:59:00,15
"642","1104998",2014-09-26 00:01:00,2014-09-26 23:59:00,15
"643","1104999",2014-09-27 00:01:00,2014-09-27 23:59:00,15
"644","1105000",2014-09-28 00:01:00,2014-09-28 23:59:00,15
"645","1105001",2014-09-29 00:01:00,2014-09-29 23:59:00,15
"646","1105002",2014-09-30 00:01:00,2014-10-01 23:59:00,15
"647","1105003",2014-10-02 00:01:00,2014-10-02 23:59:00,15
"648","1105004",2014-10-03 00:01:00,2014-10-03 23:59:00,15
"649","1105005",2014-10-04 00:01:00,2014-10-04 23:59:00,15
"650","1105006",2014-10-05 00:01:00,2014-10-05 23:59:00,15
"651","1105007",2014-10-07 00:01:00,2014-10-07 23:59:00,15
"652","1105008",2014-10-08 00:01:00,2014-10-09 23:59:00,15
"653","1105009",2014-10-09 00:01:00,2014-10-10 23:59:00,15
"654","1105010",2014-10-10 00:01:00,2014-10-11 23:59:00,15
"655","1105011",2014-10-18 00:01:00,2014-10-18 23:59:00,15
"656","1105012",2014-10-20 00:01:00,2014-10-20 23:59:00,15
"657","1105013",2014-10-24 00:01:00,2014-10-24 23:59:00,15
"658","1104413",2014-05-05 00:01:00,2014-05-07 23:59:00,30
"659","1104414",2014-05-12 00:01:00,2014-05-14 23:59:00,30
"660","1104415",2014-05-19 00:01:00,2014-05-19 23:59:00,30
"661","1104416",2014-05-26 00:01:00,2014-05-27 23:59:00,30
"662","1104417",2014-06-10 00:01:00,2014-06-11 23:59:00,30
"663","1104418",2014-06-14 00:01:00,2014-06-17 23:59:00,30
"664","1104419",2014-06-21 00:01:00,2014-06-23 23:59:00,30
"665","1104420",2014-06-28 00:01:00,2014-06-28 23:59:00,30
"666","1104421",2014-07-06 00:01:00,2014-07-07 23:59:00,30
"667","1104422",2014-07-12 00:01:00,2014-07-14 23:59:00,30
"668","1104423",2014-07-20 00:01:00,2014-07-21 23:59:00,30
"669","1104424",2014-08-03 00:01:00,2014-08-04 23:59:00,30
"670","1104425",2014-08-11 00:01:00,2014-08-13 23:59:00,30
"671","1104426",2014-08-18 00:01:00,2014-08-20 23:59:00,30
"672","1107719",2014-11-05 00:01:00,2014-11-07 23:59:00,31
"673","1107720",2014-11-18 00:01:00,2014-11-21 23:59:00,31
"674","1107721",2014-11-22 00:01:00,2014-11-26 23:59:00,31
"675","1107722",2014-11-29 00:01:00,2014-12-03 23:59:00,31
"676","1107723",2014-06-12 00:01:00,2014-06-15 23:59:00,26
"677","1107724",2014-06-16 00:01:00,2014-06-17 23:59:00,26
"678","1107725",2014-06-18 00:01:00,2014-06-19 23:59:00,26
"679","1107726",2014-06-20 00:01:00,2014-06-21 23:59:00,26
"680","1107727",2014-06-22 00:01:00,2014-06-23 23:59:00,26
"681","1107728",2014-06-24 00:01:00,2014-06-25 23:59:00,26
"682","1107729",2014-06-25 00:01:00,2014-06-26 23:59:00,26
"683","1107730",2014-06-26 00:01:00,2014-06-26 23:59:00,26
"684","1107731",2014-06-27 00:01:00,2014-06-29 23:59:00,26
"685","1107732",2014-07-07 00:01:00,2014-07-09 23:59:00,26
"686","1107733",2014-07-09 00:01:00,2014-07-11 23:59:00,26
"687","1107734",2014-07-12 00:01:00,2014-07-15 23:59:00,26
"688","1107735",2014-07-16 00:01:00,2014-07-17 23:59:00,26
"689","1107736",2014-07-17 00:01:00,2014-07-19 23:59:00,26
"690","1107737",2014-07-24 00:01:00,2014-07-27 23:59:00,26
"691","1107738",2014-07-27 00:01:00,2014-07-30 23:59:00,26
"692","1107739",2014-07-30 00:01:00,2014-08-02 23:59:00,26
"693","1107740",2014-08-02 00:01:00,2014-08-05 23:59:00,26
"694","1107741",2014-08-05 00:01:00,2014-08-06 23:59:00,26
"695","1107742",2014-08-08 00:01:00,2014-08-09 23:59:00,26
"696","1107743",2014-08-09 00:01:00,2014-08-11 23:59:00,26
"697","1107744",2014-08-12 00:01:00,2014-08-14 23:59:00,26
"698","1107745",2014-09-25 00:01:00,2014-09-26 23:59:00,26
"699","1107746",2014-09-26 00:01:00,2014-09-27 23:59:00,26
"700","1107747",2014-09-29 00:01:00,2014-10-01 23:59:00,26
"701","1107748",2014-10-01 00:01:00,2014-10-03 23:59:00,26
"702","1107749",2014-10-03 00:01:00,2014-10-04 23:59:00,26
"703","1107750",2014-10-04 00:01:00,2014-10-05 23:59:00,26
"704","1107751",2014-10-05 00:01:00,2014-10-06 23:59:00,26
"705","1107752",2014-10-07 00:01:00,2014-10-07 23:59:00,26
"706","1107753",2014-10-08 00:01:00,2014-10-09 23:59:00,26
"707","1107754",2014-10-09 00:01:00,2014-10-10 23:59:00,26
"708","1107755",2014-10-10 00:01:00,2014-10-12 23:59:00,26
"709","1107756",2014-10-26 00:01:00,2014-10-28 23:59:00,26
"710","1107757",2014-10-28 00:01:00,2014-11-01 23:59:00,26
"711","1107758",2014-11-02 00:01:00,2014-11-03 23:59:00,26
"712","1107759",2014-11-06 00:01:00,2014-11-08 23:59:00,26
"713","1107760",2014-12-14 00:01:00,2014-12-18 23:59:00,26
"714","1107761",2014-12-27 00:01:00,2014-12-31 23:59:00,26
"715","1107762",2014-10-29 00:01:00,2014-11-01 23:59:00,32
"716","1107763",2014-11-01 00:01:00,2014-11-02 22:59:00,32
"717","1107764",2014-11-02 00:01:00,2014-11-03 23:59:00,32
"718","1107765",2014-06-17 00:01:00,2014-06-20 23:59:00,4
"719","1107766",2014-06-20 00:01:00,2014-06-21 23:59:00,4
"720","1107767",2014-06-22 00:01:00,2014-06-24 23:59:00,4
"721","1107768",2014-06-24 00:01:00,2014-06-25 23:59:00,4
"722","1107769",2014-06-26 00:01:00,2014-06-26 23:59:00,4
"723","1107770",2014-06-27 00:01:00,2014-06-28 23:59:00,4
"724","1107771",2014-06-28 00:01:00,2014-06-30 23:59:00,4
"725","1107772",2014-07-23 00:01:00,2014-07-26 23:59:00,4
"726","1107773",2014-07-26 00:01:00,2014-07-30 23:59:00,4
"727","1107774",2014-07-30 00:01:00,2014-08-01 23:59:00,4
"728","1107775",2014-08-01 00:01:00,2014-08-03 23:59:00,4
"729","1107776",2014-08-03 00:01:00,2014-08-05 23:59:00,4
"730","1107777",2014-08-05 00:01:00,2014-08-06 23:59:00,4
"731","1107778",2014-08-06 00:01:00,2014-08-08 23:59:00,4
"732","1107779",2014-08-09 00:01:00,2014-08-11 23:59:00,4
"733","1107780",2014-08-11 00:01:00,2014-08-13 23:59:00,4
"734","1107781",2014-08-13 00:01:00,2014-08-14 23:59:00,4
"735","1104427",2014-08-27 00:01:00,2014-08-27 23:59:00,30
"736","1104428",2014-09-06 00:01:00,2014-09-08 23:59:00,30
"737","1104429",2014-09-15 00:01:00,2014-09-16 23:59:00,30
"738","1104430",2014-09-20 00:01:00,2014-09-22 23:59:00,30
"739","1104431",2014-09-27 00:01:00,2014-09-29 23:59:00,30
"740","1104432",2014-10-05 00:01:00,2014-10-07 23:59:00,30
"741","1104433",2014-10-11 00:01:00,2014-10-13 23:59:00,30
"742","1104434",2014-08-08 00:01:00,2014-08-08 23:59:00,33
"743","1104435",2014-08-31 00:01:00,2014-09-01 23:59:00,33
"744","1104436",2014-03-12 00:01:00,2014-03-15 23:59:00,34
"745","1104437",2014-03-19 00:01:00,2014-03-23 23:59:00,34
"746","1104438",2014-04-01 00:01:00,2014-04-02 23:59:00,34
"747","1104439",2014-04-03 00:01:00,2014-04-05 23:59:00,34
"748","1104440",2014-04-25 00:01:00,2014-04-28 23:59:00,34
"749","1104441",2014-05-01 00:01:00,2014-05-03 23:59:00,34
"750","1104442",2014-05-17 00:01:00,2014-05-18 23:59:00,34
"751","1104443",2014-05-24 00:01:00,2014-05-27 23:59:00,34
"752","1104444",2014-01-04 00:01:00,2014-01-08 23:59:00,35
"753","1104445",2014-01-15 00:01:00,2014-01-19 23:59:00,35
"754","1104446",2014-01-24 00:01:00,2014-01-28 23:59:00,35
